-0.177799836,0.151630918,0.3,0.5
-0.141964812,0.152388186,0.3,0.5
-0.099272079,0.152846374,0.3,0.5
-0.057917224,0.152658064,0.3,0.5
-0.031490513,0.153385122,0.3,0.5
-0.014263519,0.155688145,0.3,0.5
0.009569433,0.160581186,0.3,0.5
0.029722498,0.166104614,0.3,0.5
0.059617625,0.17422813,0.3,0.5
0.074502611,0.177808036,0.3,0.5
-0.187898666,0.083525096,0.2,0.5
-0.160886453,0.083932933,0.2,0.5
-0.12764375,0.084039676,0.2,0.5
-0.093815545,0.083827198,0.2,0.5
-0.058063959,0.083941996,0.2,0.5
-0.023441658,0.085016472,0.2,0.5
0.006288032,0.08703854,0.2,0.5
0.049982018,0.095206364,0.2,0.5
0.064656971,0.101996605,0.2,0.5
-0.196328744,0.028268669,0.1,0.5
-0.144269417,0.028435832,0.1,0.5
-0.10726339,0.028554659,0.1,0.5
-0.065239595,0.028689598,0.1,0.5
-0.029488009,0.028804396,0.1,0.5
0.002123344,0.030832506,0.1,0.5
0.042682664,0.034173752,0.1,0.5
0.054683297,0.034854488,0.1,0.5
-0.198206091,0.0138131,0.05,0.5
-0.145519543,0.013982277,0.05,0.5
-0.094714658,0.014145412,0.05,0.5
-0.045164214,0.014304519,0.05,0.5
-0.003725922,0.014758678,0.05,0.5
0.038589904,0.017142261,0.05,0.5
0.052053573,0.0194332,0.05,0.5
-0.199374218,0.004818523,0,0.5
-0.174201948,0.005541553,0,0.5
-0.139119301,0.005333103,0,0.5
-0.110810927,0.006066203,0,0.5
-0.08066261,0.006484111,0,0.5
-0.053650396,0.006891948,0,0.5
-0.027098528,0.008582711,0,0.5
3.88417E-05,0.009954253,0,0.5
0.027719995,0.010685339,0,0.5
0.052139888,0.010442651,0,0.5
0.05990148,0.069150237,-0.05,0.5
0.052245811,0.065733018,-0.05,0.5
0.031442513,0.058856657,-0.05,0.5
0.004259878,0.055290377,-0.05,0.5
-0.03668526,0.054367132,-0.05,0.5
-0.073938815,0.05377741,-0.05,0.5
-0.100727836,0.054183601,-0.05,0.5
-0.137310617,0.054209687,-0.05,0.5
-0.171452528,0.054254405,-0.05,0.5
-0.176951474,0.023372734,-0.1,0.5
-0.15251249,0.023864634,-0.1,0.5
-0.117119866,0.024134807,-0.1,0.5
-0.095182308,0.023996926,-0.1,0.5
-0.076875779,0.02413667,-0.1,0.5
-0.049355428,0.024957436,-0.1,0.5
-0.027236203,0.026653003,-0.1,0.5
-0.006307135,0.028644828,-0.1,0.5
0.021974823,0.030998125,-0.1,0.5
0.047634242,0.031499342,-0.1,0.5
0.052338974,0.023596325,-0.2,0.5
0.017833727,0.019974147,-0.2,0.5
-0.023994131,0.016296072,-0.2,0.5
-0.07473303,0.014992722,-0.2,0.5
-0.125320539,0.015217244,-0.2,0.5
-0.177768979,0.015122218,-0.2,0.5
0.04772779,0.141694915,0.3,1
0.016892276,0.132881356,0.3,1
-0.013950347,0.125762712,0.3,1
-0.051518599,0.122033898,0.3,1
-0.100510465,0.121694915,0.3,1
-0.143463485,0.121694915,0.3,1
-0.196477932,0.120338983,0.3,1
0.050693891,0.074576271,0.2,1
0.009118701,0.066101695,0.2,1
-0.034488397,0.062033898,0.2,1
-0.085492265,0.061355932,0.2,1
-0.137171539,0.061694915,0.2,1
-0.19757138,0.061016949,0.2,1
0.050850301,0.037288136,0.1,1
0.018663975,0.030508475,0.1,1
-0.00548288,0.027118644,0.1,1
-0.046412524,0.024745763,0.1,1
-0.100100956,0.024067797,0.1,1
-0.155805654,0.024067797,0.1,1
-0.198087533,0.024067797,0.1,1
0.050895803,0.026440678,0.05,1
0.0247469,0.020338983,0.05,1
-0.005435957,0.015932203,0.05,1
-0.047036742,0.013559322,0.05,1
-0.07522324,0.013220339,0.05,1
-0.100055454,0.013220339,0.05,1
-0.13092936,0.013559322,0.05,1
-0.161800421,0.013220339,0.05,1
-0.189986918,0.012881356,0.05,1
0.050939882,0.015932203,0,1
0.023438744,0.01220339,0,1
-0.012118928,0.009152542,0,1
-0.047011148,0.007457627,0,1
-0.076541349,0.007457627,0,1
-0.106070129,0.007118644,0,1
-0.139627176,0.007118644,0,1
-0.167815095,0.007118644,0,1
-0.200028438,0.006779661,0,1
0.050707569,0.093748297,-0.05,1
0.035404104,0.080504,-0.05,1
0.012265436,0.066233356,-0.05,1
-0.008434174,0.057571465,-0.05,1
-0.043687186,0.052788323,-0.05,1
-0.097405804,0.051206173,-0.05,1
-0.158379538,0.050905068,-0.05,1
-0.19970591,0.051359424,-0.05,1
0.048284701,0.047645797,-0.1,1
0.018856827,0.045195947,-0.1,1
-0.020920852,0.038415152,-0.1,1
-0.058140758,0.033622297,-0.1,1
-0.117072052,0.031026751,-0.1,1
-0.160289773,0.02916724,-0.1,1
-0.200283298,0.028969741,-0.1,1
0.050167955,0.030206537,-0.2,1
0.03004843,0.023852038,-0.2,1
0.004608307,0.01977579,-0.2,1
-0.039254253,0.017583876,-0.2,1
-0.091693985,0.016995697,-0.2,1
-0.135610506,0.016449607,-0.2,1
-0.172992297,0.016594223,-0.2,1
-0.199873191,0.016461478,-0.2,1
0.04928489,0.090439696,0.3,2
0.024289261,0.078229185,0.3,2
-0.008182677,0.0740777,0.3,2
-0.069958387,0.07319593,0.3,2
-0.132426478,0.073659195,0.3,2
-0.19886002,0.073098577,0.3,2
0.049256915,0.059786971,0.2,2
0.02754135,0.04960856,0.2,2
0.00246879,0.041103053,0.2,2
-0.026660139,0.035952303,0.2,2
-0.068496695,0.034800853,0.2,2
-0.117662692,0.034635241,0.2,2
-0.198734133,0.035035843,0.2,2
0.048998147,0.040249257,0.1,2
0.018036857,0.027344966,0.1,2
-0.030968283,0.019432528,0.1,2
-0.100052453,0.018526139,0.1,2
-0.143238801,0.018380669,0.1,2
-0.198377452,0.017858097,0.1,2
0.049809421,0.033178305,0.05,2
0.031359933,0.025705633,0.05,2
-0.000363675,0.017514564,0.05,2
-0.028184775,0.013378746,0.05,2
-0.066671329,0.010891212,0.05,2
-0.111850893,0.010739029,0.05,2
-0.159688079,0.010577893,0.05,2
-0.199552401,0.010443613,0.05,2
0.049326852,0.024418785,0,2
0.032192188,0.017624226,0,2
-0.0002238,0.010778194,0,2
-0.038038955,0.007956079,0,2
-0.071252229,0.007507361,0,2
-0.109116341,0.007042977,0,2
-0.15696052,0.007218659,0,2
-0.199489457,0.007412246,0,2
0.049676913,0.124658739,-0.05,2
0.044011667,0.116487323,-0.05,2
0.038368858,0.107714606,-0.05,2
0.026926184,0.094378281,-0.05,2
0.007994166,0.073756338,-0.05,2
-0.010587839,0.059754095,-0.05,2
-0.035914292,0.050503029,-0.05,2
-0.088896118,0.046415975,-0.05,2
-0.140244559,0.046554184,-0.05,2
-0.178463092,0.046810859,-0.05,2
-0.20116446,0.047207539,-0.05,2
0.051011891,0.08888131,-0.1,2
0.040177249,0.07524972,-0.1,2
0.030998429,0.065242091,-0.1,2
0.014713933,0.053666592,-0.1,2
-0.004081221,0.045376711,-0.1,2
-0.037211129,0.037258245,-0.1,2
-0.074687009,0.033611847,-0.1,2
-0.106858874,0.031817815,-0.1,2
-0.144413282,0.03027597,-0.1,2
-0.174209109,0.028804128,-0.1,2
-0.199827238,0.02736998,-0.1,2
0.052874131,0.0389733,-0.2,2
0.039382993,0.032535786,-0.2,2
0.021714158,0.026060579,-0.2,2
0.00336998,0.021684541,-0.2,2
-0.029342607,0.018381871,-0.2,2
-0.067482612,0.016533991,-0.2,2
-0.105081894,0.01619475,-0.2,2
-0.141465111,0.015264976,-0.2,2
-0.170112183,0.015006507,-0.2,2
-0.198770473,0.015048687,-0.2,2
0.050555929,0.063825834,0.3,4
0.041362585,0.056612044,0.3,4
0.020423849,0.045480636,0.3,4
-0.011439445,0.037932841,0.3,4
-0.063868368,0.035754197,0.3,4
-0.134325797,0.035948511,0.3,4
-0.201186479,0.03584822,0.3,4
0.050302216,0.056925453,0.2,4
0.039422431,0.047609134,0.2,4
0.026169689,0.037989255,0.2,4
0.012200582,0.030768301,0.2,4
-0.004798149,0.024442803,0.2,4
-0.026087605,0.020360869,0.2,4
-0.06786807,0.020148198,0.2,4
-0.106678606,0.020239982,0.2,4
-0.150249981,0.020024625,0.2,4
-0.200992463,0.019948511,0.2,4
0.049533617,0.0483743,0.1,4
0.042847549,0.038764271,0.1,4
0.024460861,0.024336691,0.1,4
-0.000761137,0.015298858,0.1,4
-0.041735691,0.010887396,0.1,4
-0.104417581,0.010793374,0.1,4
-0.167121857,0.011149317,0.1,4
-0.199932841,0.010650101,0.1,4
0.050414148,0.042675621,0.05,4
0.042474442,0.034263712,0.05,4
0.030960376,0.025696441,0.05,4
0.014678009,0.016972017,0.05,4
0.002940079,0.01290441,0.05,4
-0.023729572,0.008964406,0.05,4
-0.063719125,0.008754421,0.05,4
-0.085224983,0.009022163,0.05,4
-0.113290053,0.009130065,0.05,4
-0.152085665,0.008921872,0.05,4
-0.189717185,0.009315424,0.05,4
-0.201641669,0.008997537,0.05,4
0.050346989,0.03202552,0,4
0.040138796,0.021210208,0,4
0.017386762,0.01052608,0,4
-0.014678009,0.007027983,0,4
-0.038504589,0.005942243,0,4
-0.083851951,0.005424222,0,4
-0.113707932,0.005529438,0,4
-0.149541079,0.005775688,0,4
-0.20147004,0.005547795,0,4
0.049440224,0.014091963,-0.05,4
0.043281511,0.011965096,-0.05,4
0.037246278,0.009376767,-0.05,4
0.023963356,0.006445516,-0.05,4
0.003021144,0.004709551,-0.05,4
-0.032852741,0.003918244,-0.05,4
-0.106780817,0.003626596,-0.05,4
-0.152603664,0.003444552,-0.05,4
-0.200294,0.003384434,-0.05,4
0.0490592,0.01323019,-0.1,4
0.045826375,0.011597432,-0.1,4
0.038145918,0.008300397,-0.1,4
0.030797093,0.006049721,-0.1,4
0.018366771,0.00450361,-0.1,4
-0.002153256,0.003475598,-0.1,4
-0.047282264,0.002986288,-0.1,4
-0.116359339,0.002851471,-0.1,4
-0.159769034,0.002793988,-0.1,4
-0.198922784,0.002831432,-0.1,4
0.050174048,0.004492415,-0.2,4
0.041239975,0.003594609,-0.2,4
0.016521627,0.002256321,-0.2,4
-0.032805701,0.001456735,-0.2,4
-0.086561846,0.00120827,-0.2,4
-0.141590423,0.001143637,-0.2,4
-0.183165557,0.001087283,-0.2,4
-0.200891408,0.001045605,-0.2,4
0.051497006,0.062037433,0.2,6
0.04251497,0.054938465,0.2,6
0.026946108,0.043306954,0.2,6
0.01257485,0.033034032,0.2,6
0.000598802,0.025930551,0.2,6
-0.015568862,0.017916228,0.2,6
-0.038922156,0.012152379,0.2,6
-0.073652695,0.011044745,0.2,6
-0.11257485,0.010835314,0.2,6
-0.147904192,0.010932808,0.2,6
-0.198203593,0.010555472,0.2,6
0.050898204,0.046659646,0.1,6
0.044311377,0.036549213,0.1,6
0.02754491,0.022503837,0.1,6
0.006586826,0.013125508,0.1,6
-0.020359281,0.00765775,0.1,6
-0.065868263,0.007589143,0.1,6
-0.110778443,0.007219932,0.1,6
-0.167065868,0.00728583,0.1,6
-0.2,0.007085427,0.1,6
0.051497006,0.042590196,0.05,6
0.043712575,0.031874944,0.05,6
