-0.199677454,0.1,0.071592775
-0.183265782,0.1,0.07904004
-0.163794164,0.1,0.092358216
-0.145307162,0.1,0.094540861
-0.130457294,0.1,0.107313376
-0.10529443,0.1,0.110284199
-0.07918939,0.1,0.135404825
-0.054582493,0.1,0.149329291
-0.039240318,0.1,0.167669572
-0.023898143,0.1,0.186009852
-0.010202653,0.1,0.231703928
0.001396286,0.1,0.288169761
0.009977719,0.1,0.327750411
0.017468435,0.1,0.383731211
0.025260477,0.1,0.494844007
0.031834483,0.1,0.655399773
0.036269496,0.1,0.837741569
0.038242971,0.1,0.992244537
0.040301326,0.1,1.124718959
0.042470027,0.1,1.361889605
0.043951194,0.1,1.510824807
0.045198939,0.1,1.720338512
0.046531565,0.1,1.907823671
-0.199036605,0.12,0.038610585
-0.183651989,0.12,0.045936592
-0.165678515,0.12,0.048058608
-0.14774748,0.12,0.061194897
-0.119545889,0.12,0.075543767
-0.103155438,0.12,0.088498168
-0.07392679,0.12,0.102968296
-0.051887533,0.12,0.116589617
-0.03603183,0.12,0.134990527
-0.011552255,0.12,0.181957812
0.007685942,0.12,0.25585449
0.02373687,0.12,0.356923077
0.039172414,0.12,0.617698623
0.044999469,0.12,0.838772262
0.048258886,0.12,1.059542756
0.048390451,0.12,1.158731843
-0.2,0.14,0.021967917
-0.193837666,0.14,0.022695465
-0.179972414,0.14,0.024332449
-0.160500796,0.14,0.037650625
-0.142506101,0.14,0.034265505
-0.129175597,0.14,0.041348996
-0.111223342,0.14,0.048978148
-0.095838727,0.14,0.056304156
-0.073285942,0.14,0.069986106
-0.049192573,0.14,0.083849943
-0.024157029,0.14,0.119863585
-0.00528382,0.14,0.155149678
0.011492838,0.14,0.201207528
0.02910557,0.14,0.296950865
0.040942175,0.14,0.425070102
0.046960212,0.14,0.596579512
0.050088064,0.14,0.71816092
-0.200513761,0.16,0.013955219
-0.181504587,0.16,0.018720729
-0.158385321,0.16,0.02500802
-0.131669725,0.16,0.032801694
-0.099302752,0.16,0.042163341
-0.065394495,0.16,0.052969783
-0.034568807,0.16,0.070676846
-0.008880734,0.16,0.093824341
0.005504587,0.16,0.1250247
0.017321101,0.16,0.170134086
0.02759633,0.16,0.219393084
0.035816514,0.16,0.274184898
0.043009174,0.16,0.327547315
0.047633028,0.16,0.371042535
0.052256881,0.16,0.406146147
-0.200513761,0.18,0.008360813
-0.176880734,0.18,0.011866299
-0.157357798,0.18,0.016647206
-0.137834862,0.18,0.021428113
-0.105981651,0.18,0.029375762
-0.070018349,0.18,0.03744659
-0.051522936,0.18,0.047791108
-0.019155963,0.18,0.069740168
0.005504587,0.18,0.099849875
0.019889908,0.18,0.140840444
0.031706422,0.18,0.198537243
0.039412844,0.18,0.247719253
0.047119266,0.18,0.305292872
0.052256881,0.18,0.357195098
-0.198915202,0.22,0.260097498
-0.175304682,0.22,0.263602309
-0.155812444,0.22,0.268382296
-0.136320205,0.22,0.273162284
-0.104518024,0.22,0.281108403
-0.068606543,0.22,0.289177678
-0.05017755,0.22,0.299520205
-0.017951507,0.22,0.321465042
0.006515715,0.22,0.351568954
0.020637845,0.22,0.392551636
0.0320839,0.22,0.450237332
0.039474535,0.22,0.499409878
0.046811289,0.22,0.556972418
0.051615651,0.22,0.608864657
-0.198290186,0.22,0.002773573
-0.183934573,0.22,0.007399615
-0.161874022,0.22,0.012256575
-0.127521488,0.22,0.023076331
-0.102883643,0.22,0.026611931
-0.069035792,0.22,0.03601796
-0.040333547,0.22,0.046668377
-0.012694548,0.22,0.062881334
0.017369083,0.22,0.10154458
0.032482617,0.22,0.148151379
0.044027453,0.22,0.19045542
0.053463759,0.22,0.241087877
-0.197244901,0.3,7.70E-06
-0.173129699,0.3,0.004926235
-0.151042207,0.3,0.005588198
-0.117690058,0.3,0.012182168
-0.085365234,0.3,0.01874535
-0.052535728,0.3,0.026722258
-0.024851828,0.3,0.035943554
0.000236818,0.3,0.049282874
0.026785632,0.3,0.075253368
0.047594355,0.3,0.115037845
0.054155228,0.3,0.133416292
